"conversion_id","campaign_id","order_id","conversion_value","attribution_model"
"CONVD7D5AF4EDDCB","CAMP67CDAF9D9CF7","ORDBDBBBBD30D07","2906.81","First Click"
"CONVD7D72DC1D593","CAMP0CECD9859157","ORD11657F889B56","2895.17","First Click"
"CONVD7F8D9E8D1CB","CAMP678BE234BF67","ORD3854B1B6C800","4836.56","First Click"
"CONVD7F915E13EB8","CAMPCBC840DD6950","ORD92FA7C82D48B","2962.90","Last Click"
"CONVD80748B0FCD5","CAMP6B07B801A82B","ORDCD038E8623F9","2209.45","Linear"
"CONVD80A9DC4A05E","CAMPEEC4D13E4F97","ORD1C24ED85A78A","1463.95","Linear"
"CONVD80DC336F0B4","CAMPEEB49E6EEB30","ORD523DD23DB174","1517.70","Last Click"
"CONVD81548506A20","CAMP329000AA9400","ORDAB4ADC4860CB","3863.98","First Click"
"CONVD81C6C914620","CAMP080D98A6B520","ORD5F40A843662C","2784.11","Linear"
"CONVD81CBE9A029E","CAMPAD722F8B2AE3","ORD111D7F708ED3","3395.45","Last Click"
"CONVD81E669C565B","CAMP54D2BAC59D34","ORD3167478CABD3","3940.53","Linear"
"CONVD81F0A240495","CAMPBE9414933362","ORD3B8681F89587","4285.74","First Click"
"CONVD81FF75B0CB5","CAMPFDE4F93FA1C2","ORD10D32354EABC","3160.38","Last Click"
"CONVD8258AC0FC75","CAMP9A0E24D92B69","ORD2508CD6D45DC","2156.75","Linear"
"CONVD82DFB990D1D","CAMPFDE4F93FA1C2","ORDF7C35A77E82E","1824.28","Linear"
"CONVD8320C6FDF10","CAMPA1CA00ECEDE3","ORD914F22AF3980","3055.87","First Click"
"CONVD833C38167F6","CAMPB89B85B1812B","ORD8793E4BEFAD0","1663.58","First Click"
"CONVD84055C5688A","CAMP81650441EFED","ORD95008C7D1D30","3643.72","Linear"
"CONVD844996DF593","CAMP05A14236610A","ORDB7A0421253E3","2923.94","First Click"
"CONVD84F93230455","CAMP4788D537A23A","ORDFA3C377C1C1B","2738.67","First Click"
"CONVD853FE33647F","CAMP080D98A6B520","ORDD6834C35CF78","3636.85","Linear"
"CONVD85406C0FB31","CAMPDDE8F1E2857F","ORDD99D99642BFA","4524.65","Last Click"
"CONVD862C6895D6B","CAMP96E7DBCCAF11","ORD96738839D4D5","3723.85","Linear"
"CONVD865B6CFB216","CAMP69253B8CC3FA","ORD7857516DFAE3","4601.17","Last Click"
"CONVD8733644DC34","CAMP345DA88B4C4E","ORDAECAA964FDC3","4498.22","First Click"
"CONVD87751657AD8","CAMP68632A81C8F7","ORD168E00D789F4","1988.61","Last Click"
"CONVD87D0A65F337","CAMP921D83FC734C","ORD6E0EA19C77F1","2146.00","Linear"
"CONVD87F76A1CB29","CAMPFD81395A8E81","ORDCED4475A797B","4841.35","First Click"
"CONVD884378B3CE6","CAMP2084B212494A","ORD877E3C7A8D2F","1681.21","Linear"
"CONVD886C189C5B2","CAMP46C5FC0BD559","ORD6C67C04F467D","1293.73","Last Click"
"CONVD889415A0675","CAMP5B126FA1B8E0","ORD5EEEFC148EA7","1021.89","Linear"
"CONVD8A343F0619E","CAMPCD23D0E7D561","ORD2FE52EA5F5DE","2685.95","First Click"
"CONVD8BBB465EEDE","CAMP0B7BF1D01BCF","ORDBB3D481ED313","3852.20","Last Click"
"CONVD8BE442C1DC8","CAMPBDD3A634A712","ORDEE4E4D9884F6","1876.10","Linear"
"CONVD8E9A0071747","CAMP345DA88B4C4E","ORD6B710D78613E","1300.62","Last Click"
"CONVD8F0EE57B277","CAMP7B47E9A28EE7","ORDFD3E5B13C1AC","1823.36","Linear"
"CONVD8F5E89C2E19","CAMP4453DC4F0A27","ORD1EDC0153413C","3055.80","First Click"
"CONVD8F88BA3F263","CAMPE4D0D5935CEA","ORD543168AEB36A","3890.41","Last Click"
"CONVD901EF9DA93A","CAMP96E7DBCCAF11","ORD8A1C5324A586","1362.59","Linear"
"CONVD90397001B6B","CAMP9F9000FB7E97","ORDECD68E0CC3C0","3890.38","Last Click"
"CONVD923FB1399C1","CAMP6E1BA94FB22B","ORD0AF32BD83CAC","1356.80","First Click"
"CONVD92F004EAB00","CAMPC694AEAB56C3","ORDEA4093F2264D","1195.20","Linear"
"CONVD936553BD146","CAMP2FA3274C20DA","ORD4B030E1E297C","1668.02","Linear"
"CONVD939A9F2C3BB","CAMPAF1B3FEF430A","ORD51AFFCF98CDC","2342.62","Linear"
"CONVD94226111357","CAMPD3381BC099B8","ORD64844A052E89","3608.48","Last Click"
"CONVD94800BEDEEA","CAMP04A60E73B566","ORDBA8A7A817F7C","2272.39","Linear"
"CONVD95B455487C0","CAMP9F9000FB7E97","ORD4E30494FED19","2270.61","Last Click"
"CONVD9640C7E3502","CAMPC1D06FD165A2","ORD913D1876A3D7","4403.04","Last Click"
"CONVD9672F0ACE1F","CAMP4225422218A3","ORD9030811B4F2C","1197.28","Linear"
"CONVD9705B61C9C2","CAMPE2FF841D8741","ORDA755AACF9C68","1725.23","Last Click"
"CONVD9718513E68E","CAMP83B431006218","ORD4801DBFFEDFC","1914.56","Last Click"
"CONVD97275B69396","CAMP6F7910B650FD","ORDD31C4CD06968","3499.48","First Click"
"CONVD973D2684AD5","CAMP06225AF5546D","ORDC448E052FD31","4172.64","Linear"
"CONVD97551E157F4","CAMPB4C0E496DF23","ORD4933792260A6","1685.68","Linear"
"CONVD97921EC6282","CAMP6FBC017E8D05","ORD195F1C8D16D6","1449.39","First Click"
"CONVD97BF72F0337","CAMP9EEC32B823E3","ORDCD319DFB3A76","2336.29","First Click"
"CONVD97F76546481","CAMP48C448189EF0","ORDDDDE703F1F98","1425.42","First Click"
"CONVD980EEB3F7AA","CAMPA1CA00ECEDE3","ORD4CE4E43986F4","3702.40","Linear"
"CONVD981CE124FBD","CAMPAD40ED6536CF","ORDE6FB9ACA92A0","2634.56","Last Click"
"CONVD982588C7219","CAMP105F1C437901","ORDB1C8B121C7EC","1064.25","First Click"
"CONVD9840412F8C5","CAMPBB8086F422E3","ORDE5F3B175CE1C","1881.45","Last Click"
"CONVD9857D1E625E","CAMP2436A50DB785","ORD11E5558C0254","1537.81","Last Click"
"CONVD98668802952","CAMP22A75CE93470","ORD06B05CF7AC73","1479.28","Last Click"
"CONVD99207642DEC","CAMP7619D0708204","ORD6EEFDAC72520","2422.31","First Click"
"CONVD9943A98C34D","CAMP83FF394D2422","ORD6AA34B08C220","4224.81","Last Click"
"CONVD9950D75A89D","CAMPC694AEAB56C3","ORD41EABA0F747E","2553.17","Linear"
"CONVD99D72A333F6","CAMPB0CA3A76BA7D","ORDCAE9985A3BCC","4996.09","Last Click"
"CONVD9A41E332246","CAMPE985D34B4515","ORD575113CA0165","2102.56","Last Click"
"CONVD9A8C7435DF7","CAMP4192E8471994","ORDF3C8F9141426","4538.84","Last Click"
"CONVD9B02841C84C","CAMPC609A1F59248","ORD10CC4897BCAF","1729.12","Linear"
"CONVD9B16F7891B3","CAMPB80E8F2D2CE1","ORD862B6CE7AC9A","3532.20","First Click"
"CONVD9B47C32A800","CAMP336EDAC90042","ORDA28F2EEF2454","2989.81","Last Click"
"CONVD9BDEE9602A2","CAMPE145DD583416","ORDC6AAE76FAD36","4161.80","First Click"
"CONVD9BEDA0616FA","CAMP38392ACCAB98","ORD2852B3082D73","2593.41","First Click"
"CONVD9BF083FBACC","CAMPDD7AB7C84816","ORDB6CEC367A35D","1846.22","First Click"
"CONVD9C220064AF3","CAMP95B3BE5D090E","ORD29153793D825","2715.43","Last Click"
"CONVD9DBA34F5309","CAMPF0A1FB0B5627","ORD89BE939C4212","1400.27","First Click"
"CONVD9DC6F929D89","CAMPC5C90C602891","ORD47F53CD9421E","1157.78","First Click"
"CONVD9E514428F86","CAMP38392ACCAB98","ORDE7997DFE7635","3215.15","First Click"
"CONVD9E89CB9A45F","CAMPE09C18C3CDAD","ORD2EF8469DBDF0","3433.01","Last Click"
"CONVD9EB2183A4E9","CAMP441FF0EA4F5E","ORDC115FD8F3F99","1418.20","First Click"
"CONVD9EB4A155298","CAMP0424602ABAAA","ORDF7FE4259CFCB","4099.79","Linear"
"CONVD9EBD8B29DBE","CAMPCBC840DD6950","ORD11E3A4E47419","4969.09","Linear"
"CONVDA003AD6C56E","CAMP9619CAAC96F0","ORDED50F5AC8FC2","3004.19","First Click"
"CONVDA03BA775DD5","CAMP489C2EF01AA2","ORDA022C65E4DAE","4707.84","Linear"
"CONVDA06197545A3","CAMPE985D34B4515","ORD3487A4D0A437","1478.67","Linear"
"CONVDA07BAD32EF2","CAMPA48700B11560","ORD9336F074ED0C","2157.66","Linear"
"CONVDA195D1D4EBD","CAMPD429C20A7664","ORDCA5C9BFA4070","1433.00","First Click"
"CONVDA1AAD914554","CAMP6CA05CD782BC","ORD909031FB10F5","3550.32","Last Click"
"CONVDA33251A8F04","CAMP6F7910B650FD","ORD8A6C43493F19","4135.49","Last Click"
"CONVDA35A441781B","CAMP9BF320C7EAFA","ORD27ED4271E328","4682.29","Linear"
"CONVDA3C9CF48C50","CAMP99EE544A8507","ORDFD21AFA960E0","1962.78","Last Click"
"CONVDA401278A346","CAMPE1401CEC5EF4","ORDAB1CDB219609","4412.92","Linear"
"CONVDA42649B522F","CAMPDC10241C3F39","ORD62CC3EE14FA3","2580.06","Linear"
"CONVDA44A1800963","CAMP2699DF7829CF","ORD0E7E4B5747AA","2667.53","Linear"
"CONVDA44BD7457C0","CAMPB0D2CBF39A1B","ORDF0A46EECD330","4634.66","Linear"
"CONVDA49160841E0","CAMP0B7754B7BD1B","ORD7008813783E2","4162.07","Last Click"
"CONVDA53E99F5E1B","CAMP2C675CA478CE","ORD226872E80FC4","3203.17","Last Click"
"CONVDA5C75392D1D","CAMPBB12DBB9E4FA","ORD5A2151FA7058","4851.60","Last Click"
"CONVDA5E21BA7BC3","CAMP2FF8DA51E739","ORD1C3155E94688","3677.77","Linear"
"CONVDA63A1C9021E","CAMPD429C20A7664","ORDE24FD56DC428","1338.68","Last Click"
"CONVDA70B595E49A","CAMPCB8BC5B1B3CE","ORD10CF54EC46E9","4331.02","Last Click"
"CONVDA7147967792","CAMP4BDEB866B33B","ORDA8EF7B25D9F4","1015.98","Linear"
"CONVDA7472B14E62","CAMPD662CBD65D2D","ORDCE4D84959931","3083.36","Last Click"
"CONVDA74FAB43999","CAMPD53E0529FD4E","ORD131E79191441","4250.52","Last Click"
"CONVDA79DA9FDE2C","CAMPBB12DBB9E4FA","ORDDB5D4522E710","2872.36","First Click"
"CONVDA7C85CFAA1E","CAMP6A89D4D9AF0C","ORDBA759403DD41","1804.20","First Click"
"CONVDA84F46A61D2","CAMP9320B95B1A07","ORD0EF579F2F92E","1469.60","First Click"
"CONVDA87A6C9F694","CAMP577EAB2ACB41","ORD10CB6887E6F7","4449.76","First Click"
"CONVDA8834DD959D","CAMPC3EE760B0E9D","ORDA3AA83FF80C3","2703.51","Last Click"
"CONVDA887E5BCB68","CAMP9A871CB43616","ORD129DB0A3D3D5","4675.72","Last Click"
"CONVDAA255DCAD44","CAMP168AC0543F04","ORD94E5831EA56E","1506.98","Last Click"
"CONVDAA676CF5FB0","CAMP06225AF5546D","ORD15785D61BE93","4444.72","Linear"
"CONVDAA7AE69DA25","CAMPE439A199CCA3","ORDDD5B71D5EAFE","1349.08","Last Click"
"CONVDAB01D368981","CAMPBD1BAE867AA3","ORD5776C17FF7D2","2857.87","Last Click"
"CONVDAB5666AAC9F","CAMP9A0E24D92B69","ORDF87D67C4954C","4576.58","First Click"
"CONVDAB7E05E39FE","CAMP6FBC017E8D05","ORD131069CA9373","4141.53","Linear"
"CONVDAC2780723F9","CAMPFD3BE45692CA","ORDC2A7DB2C3066","3744.81","Last Click"
"CONVDACFD1210D34","CAMPD36CE870AB65","ORD7B62ECD0BE6B","4834.71","First Click"
"CONVDAD7FA81046C","CAMPB0CA3A76BA7D","ORD1F81738FA072","4637.60","Linear"
"CONVDADAEB75C48E","CAMPFDAE80365B13","ORD2D4D6319AC56","1368.21","Last Click"
"CONVDAE228DC7F60","CAMPAB4EEC1D854D","ORDCFEAB1C9D815","3690.15","Last Click"
"CONVDAE2587463B4","CAMP9EEC32B823E3","ORD6ABCA97EFBD5","4727.29","First Click"
"CONVDAE3AAFFBD57","CAMP5438E571BD7E","ORDD1E67816FCC7","3984.54","First Click"
"CONVDAF477AA289D","CAMPC5C90C602891","ORDC98C60854F5F","4082.35","Last Click"
"CONVDAF6B1EE24DA","CAMP4F708B86E434","ORD8BCC374C9501","4687.97","Last Click"
"CONVDB0CBC908DEC","CAMPA10683DBA3BD","ORDA187C02FDBB8","4067.18","Linear"
"CONVDB136BE17ACD","CAMPF389428674F5","ORD32296C842C1A","3885.15","First Click"
"CONVDB1990CC5693","CAMPD3381BC099B8","ORD3430DD7B1280","3508.64","Last Click"
"CONVDB1CB88B36B4","CAMP9F9000FB7E97","ORDA600C72F8D33","4217.24","Linear"
"CONVDB28248FDCFF","CAMPC694AEAB56C3","ORDE590763EBBFE","2303.54","Linear"
"CONVDB2D2A8E0766","CAMP9BF320C7EAFA","ORDFB08B1341155","1576.46","Last Click"
"CONVDB302296EE6C","CAMPD28C19B633DD","ORD1FDE95FCA08F","2399.03","Linear"
"CONVDB4485D427E4","CAMP93C0CA33B5D1","ORD6A5BFB923CC3","3473.47","Linear"
"CONVDB4C344AC666","CAMPAD007F03D819","ORDD60024BB4E20","4183.09","First Click"
"CONVDB4E6B323F97","CAMP725C50210C3E","ORDAEDE49330F77","2250.14","Linear"
"CONVDB52E2F7648B","CAMP44D82B8A90AA","ORD9EE61BF32B8F","3470.99","Last Click"
"CONVDB54E50C7D37","CAMP001F3C716B50","ORD38BD3855E111","2265.52","Linear"
"CONVDB60D434806D","CAMP63217B266CFE","ORDD69C76C1A313","1282.53","Last Click"
"CONVDB701D4FC7E6","CAMPD8C5EBE8A1C2","ORDCDC08E416D25","2431.28","First Click"
"CONVDB736D99BB21","CAMP070D86B19879","ORD6CDED429FBAC","2994.34","Linear"
"CONVDB8DEA636DE2","CAMP85987754758E","ORD14BBF4F325C6","1394.48","Last Click"
"CONVDB91601FCACA","CAMP83FF394D2422","ORD3925305C9E63","2161.00","Linear"
"CONVDB92F5D3D7D0","CAMP8899D04D736D","ORD2F6D4E40F365","2672.83","Last Click"
"CONVDB9E1260A5AE","CAMPAAB6C25423AA","ORD83AF8D587B35","4578.00","Linear"
"CONVDB9EF62C28E2","CAMPE3D3C23475E0","ORDFE513FB191BB","3601.07","First Click"
"CONVDBA1B9AFC443","CAMPEC98D3171816","ORD14EB2A27FDCA","1867.24","Linear"
"CONVDBA3E7B62368","CAMP06225AF5546D","ORDFBC363B0C852","4166.92","Linear"
"CONVDBA5ACD9B1AA","CAMP8E92E640CBB6","ORDEB8BE75CD0A2","3903.54","First Click"
"CONVDBB769635D13","CAMP41C8E317CD36","ORD604E6487B98E","4254.14","Linear"
"CONVDBB9AFEC9C87","CAMP609D1846262D","ORD1F1E986FA270","3738.52","Last Click"
"CONVDBBD8B278398","CAMP52E357928AF8","ORD25A71F133951","2384.19","Last Click"
"CONVDBCB99914821","CAMPE98E262182C1","ORD820C69399D40","3743.82","Linear"
"CONVDBCDF4181760","CAMPF0A1FB0B5627","ORD011ACD637A03","4359.79","Last Click"
"CONVDBDD69183E5D","CAMPC5C90C602891","ORD1EECB01A4A87","3219.60","Linear"
"CONVDBE3E006B9C7","CAMP0F2BE6DF13F5","ORDD3AA03DFFA5B","3882.77","Linear"
"CONVDBE72FC82BBE","CAMP672666035EDD","ORDF57C93BCC831","3665.05","First Click"
"CONVDBE77CA696AA","CAMP28291D83002E","ORD79E6EA3E6075","3808.90","Last Click"
"CONVDBEB560D42B2","CAMPEEC4D13E4F97","ORDBF3A279B0EF9","2311.73","Last Click"
"CONVDBF6B80E1B6F","CAMP41C8E317CD36","ORD51E969BD2F78","1080.55","Last Click"
"CONVDBF9C93A511E","CAMPDC4FD49637B0","ORDE8B8AD04FDD4","3124.33","First Click"
"CONVDBFF7B341FE4","CAMPFBFA9A6D425C","ORD2BF82DF60E44","3763.95","Linear"
"CONVDC00D3582B36","CAMPEEA9B2E5B1DD","ORDB1BDE2455C14","4872.65","First Click"
"CONVDC0406F06301","CAMP0B7BF1D01BCF","ORDE807E27EB80C","2781.34","First Click"
"CONVDC17023A4164","CAMP7FF24BAA5A81","ORDBEFC62B823B6","1904.15","Linear"
"CONVDC18CA2E37F1","CAMP5CC7E83A567E","ORD378459D8CD4D","3925.59","First Click"
"CONVDC18D82E069C","CAMP3DCD4698F544","ORDA068686EE4AD","2308.35","Linear"
"CONVDC1CADE785F1","CAMPE6D1E7F9AC12","ORDE904219687CD","3523.08","Linear"
"CONVDC1D14BF2023","CAMP4F708B86E434","ORDAE4A287A9015","2714.46","Last Click"
"CONVDC24A92995D6","CAMPA3E0DDA9F273","ORDAACF88D24259","1834.94","Last Click"
"CONVDC2532732936","CAMPDC53427FF1C2","ORDF07715FD313D","4500.21","First Click"
"CONVDC2637770E20","CAMP7B37E3BFCBD6","ORDC98A79122B0C","4057.14","Last Click"
"CONVDC275DD089DF","CAMP52E11F897FB1","ORD8BEF16FED256","4911.76","Linear"
"CONVDC388FD19133","CAMPC609A1F59248","ORD26FEF3A48F0F","3453.83","Linear"
"CONVDC3C96AD2F93","CAMP7795E6591E60","ORD7D7404D5A90C","2323.31","First Click"
"CONVDC45EF64D1D3","CAMP41C8E317CD36","ORDBDC132A2BDE6","4969.79","First Click"
"CONVDC493059E0BB","CAMP561A9651B040","ORDB727B61C174C","3192.83","First Click"
"CONVDC49984885D9","CAMPE057E26D0094","ORDEA8D6DC9B365","1329.89","Last Click"
"CONVDC5AD6271BFF","CAMP4BDEB866B33B","ORDA7DECE15E927","3088.77","First Click"
"CONVDC5F185AB34A","CAMP455DCB25EC4D","ORDEE8442E0D564","4325.60","First Click"
"CONVDC69DB4AA1AF","CAMP5FE850C14F97","ORD41D641D2A1FC","3637.08","First Click"
"CONVDC6AE02E77AB","CAMP6BD91ADD21ED","ORDDFE16B5D8068","2046.10","First Click"
"CONVDC73D5DEF94B","CAMP02B935B7C3F8","ORD0EDE8E7642C6","1654.14","Linear"
"CONVDC73F215B126","CAMP7292F0FE1275","ORD2C8B989B326E","3304.94","First Click"
"CONVDC802A457419","CAMP81781B240229","ORD9E44BEF01CD3","2661.02","Last Click"
"CONVDC867390E61D","CAMPE9A3AEEE55E7","ORDFF3CF21309DC","2555.45","Linear"
"CONVDC89FCA46086","CAMP3CDACE6B6B75","ORD8C209CDC4D67","1003.58","Last Click"
"CONVDC94B8B2CDD9","CAMP725C50210C3E","ORDBEBB1B568BA3","2252.65","First Click"
"CONVDC950B2F1FFC","CAMPA3E0DDA9F273","ORD30FD6FC95438","3511.92","Last Click"
"CONVDC95B781F5DB","CAMP1E128BFD0D44","ORD12AE80B5B145","1576.87","Last Click"
"CONVDC9799B6DEC2","CAMP333E70D49821","ORDB7C31BA71EB3","1368.76","Last Click"
"CONVDC97F70EEBF1","CAMP65299DDA8C02","ORD3B44EA7534D9","1320.74","Last Click"
"CONVDCA87AA957AB","CAMP3DCD4698F544","ORD60D9DEA7A871","2382.78","First Click"
"CONVDCABE8B161E9","CAMP455DCB25EC4D","ORD15DF1B0CD509","2774.98","Linear"
"CONVDCBCB99E68DD","CAMPB0BCD8AC6C5D","ORD8FDA5361AF0E","3164.82","Linear"
"CONVDCCE476EC666","CAMPEEB49E6EEB30","ORD88185BEC2BEF","2964.29","Linear"
"CONVDCD6294E07A1","CAMP5F12653C2638","ORD3276C03547C1","3899.87","Linear"
"CONVDCD6B999A07D","CAMP4453DC4F0A27","ORDD00FAFA9A6CA","3775.34","Last Click"
"CONVDCDA83FFCF4E","CAMPA463CCBE3591","ORD82CB076ED234","1740.55","Last Click"
"CONVDCE5B188B1F2","CAMP8FE3D5415F7E","ORD5960F7EE5486","1730.31","Linear"
"CONVDCE6F267113C","CAMPABF255E0DAB7","ORD6E52C791AEF8","1090.06","Last Click"
"CONVDCE7750F3056","CAMP01F8C15D61FB","ORD5D6CB3B15190","1591.06","Linear"
"CONVDCEABDD8452B","CAMP8899D04D736D","ORDD9A801E44301","1376.37","Last Click"
"CONVDCEE92C4A0EA","CAMP98F9E8149EBC","ORD31C3CD7F0736","4131.30","Linear"
"CONVDCF6E15A9FFB","CAMPD36CE870AB65","ORD1A8704E2C609","3863.01","Linear"
"CONVDCF9610F56E2","CAMP5DD3486B3D8D","ORDA773014E7643","4988.68","Last Click"
"CONVDCFD9926DFF0","CAMP9C1016185E1B","ORD1C1998DD394E","1031.94","First Click"
"CONVDD000226CBCD","CAMP2699DF7829CF","ORDDDAB3F74FE07","3789.31","Linear"
"CONVDD10D89519BA","CAMP8899D04D736D","ORDA7BC00A0289D","2604.34","First Click"
"CONVDD1A185DA582","CAMP2699DF7829CF","ORDD0C3D716331B","1072.49","Last Click"
"CONVDD335C3EF709","CAMP5DD3486B3D8D","ORD671FDD6FD899","1680.18","First Click"
"CONVDD33ABFFA79F","CAMP448A28DA8A81","ORD9BEEB0C83380","2592.61","Linear"
"CONVDD3533F99F35","CAMP98F9E8149EBC","ORD9B5EEE5E1B29","3113.29","Linear"
"CONVDD3C4762CD06","CAMPA33DFF47387A","ORD7617CBAEB2AA","3143.96","Linear"
"CONVDD4593C38620","CAMPCAC06CCA88B8","ORD9B08352364C3","4231.54","First Click"
"CONVDD53A06F1AC8","CAMP4895343E37A1","ORD83DD5CC3A9F4","3867.61","Last Click"
"CONVDD599DA108FA","CAMP788879B31F63","ORDB6D209248890","1935.02","Last Click"
"CONVDD5ACED31E79","CAMP716BB09F4C34","ORD5D8E62A69420","4216.78","Linear"
"CONVDD62002BACC3","CAMP9045C00E3781","ORD540B532FDEFD","1850.98","First Click"
"CONVDD68F5728215","CAMP95B3BE5D090E","ORD7EE2951CCFB2","1381.74","Linear"
"CONVDD800037FCB2","CAMP01FE510885CC","ORD7D1486E6F769","1366.74","First Click"
"CONVDD83ACE0E329","CAMP7A0EAE812F63","ORDAA208B677FBC","3561.53","Last Click"
"CONVDD85A325EA37","CAMP68D13DD1BA69","ORD9CF232337FAD","4515.36","First Click"
"CONVDD874B982509","CAMPFCD54DD44FDF","ORD2091029EAD5D","4229.57","Last Click"
"CONVDD8F92116128","CAMP76D8CA6D81D7","ORD32B7199F43B9","3974.62","First Click"
"CONVDD94331CCFA3","CAMPD981DC5833F0","ORDAB9F3885AB7B","3148.24","Last Click"
"CONVDD95A3830FA2","CAMP37D7406F7C3C","ORD36E6723E32FA","1164.87","Linear"
"CONVDD97BA369380","CAMP3B1B56A97DF7","ORD1E4DE3C76B71","4643.54","Linear"
"CONVDDA910E49A0B","CAMP561A9651B040","ORD75D60207D946","3026.65","Last Click"
"CONVDDBBDBEB53FF","CAMP2091557BA4AD","ORDD60DB319E4D6","4753.04","Last Click"
"CONVDDC4041356C4","CAMP24F4471B32C5","ORDA921AF3F7C2B","4273.72","Linear"
"CONVDDCDF588EA54","CAMP3F61277FBFC1","ORDEC93344049FC","4338.63","Last Click"
"CONVDDDDA2CB9DC3","CAMP81650441EFED","ORDBA064F35C45D","1529.92","Last Click"
"CONVDDDF72DE3AA9","CAMPF5F6A566540D","ORD81DA6B410DBC","4568.99","First Click"
"CONVDDE82D583A11","CAMP22A75CE93470","ORDE3EA94B03D0B","1701.12","Linear"
"CONVDDE9D0F1F775","CAMPE3D3C23475E0","ORDAB1A23CE5BB9","1218.48","Last Click"
"CONVDDEBBE11F68D","CAMP077D3A0EEF51","ORD1FB0E337D220","1568.49","Last Click"
"CONVDDEE0A7BA508","CAMP98418BD1DC03","ORDBA2D3E7D78CA","1537.02","First Click"
"CONVDDF71CC17497","CAMP95B3BE5D090E","ORD75FB7D5120AF","4434.78","Linear"
"CONVDDF8F32516FC","CAMP81781B240229","ORDA04EF77B21AF","3260.44","Linear"
"CONVDDFF65403E89","CAMPB31A7F8A6217","ORD7205EE1867A2","2094.69","Last Click"
"CONVDE002D07C6CE","CAMP0F2BE6DF13F5","ORD24B99160B9EF","4456.25","First Click"
"CONVDE08383DB483","CAMPAC268FC6EC39","ORD861E27E5352B","2710.53","Linear"
"CONVDE08E78B9020","CAMP5EDF4594326C","ORD59F5BB2D0A35","3178.53","First Click"
"CONVDE0AA87F4B70","CAMP3C5A86ABF287","ORD248C3A5EA259","1556.99","First Click"
"CONVDE1203ABBDAC","CAMP71382B56EEBE","ORD1E930B50A1C0","3664.88","First Click"
"CONVDE1447302110","CAMP693885259C75","ORD33B9ED258B2F","4291.80","Linear"
"CONVDE1CC7210DB7","CAMPE817B95E066F","ORD6BC5A48EBCE2","1318.38","Linear"
"CONVDE26CA50B5F6","CAMPF36521FA454C","ORDAF548C3D5620","3344.90","Last Click"
"CONVDE2A4FF06D17","CAMP9045C00E3781","ORD044758E65783","1901.62","Last Click"
"CONVDE2AE04C14B4","CAMPB383896D37FF","ORD8002D85AB2E6","1914.16","Last Click"
"CONVDE3FAE33E2C2","CAMPE439A199CCA3","ORD164B5D91884C","1280.79","Linear"
"CONVDE580B39CA7A","CAMPF76C1B04E9CC","ORD05DA5F5CCB93","2961.51","Last Click"
"CONVDE59A984458D","CAMPB80E8F2D2CE1","ORD3F02EF66488E","2395.64","First Click"
"CONVDE5B43258884","CAMPBDF7B7F12F74","ORD20BC9FF23A9F","1386.16","Last Click"
"CONVDE5C04503E94","CAMPDC53427FF1C2","ORDAAEDD583E873","1173.54","First Click"
"CONVDE67F1E1168D","CAMP455DCB25EC4D","ORD49534BB1438A","3639.74","Linear"
"CONVDE74E0F83142","CAMP963D076FD00D","ORD92CA47E813BB","4024.61","Linear"
"CONVDE79A3B7DBAD","CAMP58272C0F1D87","ORDC548478BB0C5","1746.52","First Click"
"CONVDE7B30E79842","CAMP22A75CE93470","ORD8F779C7F7DA1","2145.72","Linear"
"CONVDE7B52EACE00","CAMP3DCD4698F544","ORD1F3C26C4679F","1952.78","First Click"
"CONVDE95EC15069A","CAMP54A6B4E7A4DD","ORD5FCE1ABE083C","4065.69","Linear"
"CONVDE9A81AF41AA","CAMP167F130DB44A","ORD6696CE7231FB","2623.51","First Click"
"CONVDE9C907D41C2","CAMP05A14236610A","ORD6D2D7DB7ADAE","4326.94","First Click"
"CONVDE9D9FF3DFE9","CAMPC694AEAB56C3","ORD475930661E1C","2892.77","Linear"
"CONVDE9F1FC9B969","CAMP1601D85E84C0","ORD2CE7A5386671","2066.74","Linear"
"CONVDEA029EE6DA3","CAMPD981DC5833F0","ORD1AF51BEC1E05","1577.82","First Click"
"CONVDEA0E6F0740E","CAMPA65B62DFF7C5","ORDACEEEC56764C","4124.60","Last Click"
"CONVDEB1717BBCD2","CAMP5F48C648195B","ORD3CF1836AB864","1888.34","First Click"
"CONVDEB18ACAF869","CAMP3CDACE6B6B75","ORD4736D10BD190","1362.42","First Click"
"CONVDEB339BA6EDC","CAMPEEC4D13E4F97","ORD16E0BFA5E8FA","3745.65","Last Click"
"CONVDEB679FA1068","CAMP9C1016185E1B","ORD50D28222A269","1459.42","Last Click"
"CONVDEBC24E0FB7E","CAMPB14C6156C36B","ORD83377240F0EF","2047.10","First Click"
"CONVDEC280792D1B","CAMP68632A81C8F7","ORD08939E2511E4","2651.72","First Click"
"CONVDEC9461223BD","CAMP46C5FC0BD559","ORDAAE3A4F025A9","1638.46","First Click"
"CONVDED805A9DDA8","CAMP2672A8C142FA","ORD778E9669A166","3628.81","Linear"
"CONVDED86D03BF4A","CAMP8DC7B680E942","ORD15E074DB4341","1446.25","First Click"
"CONVDEDFE3DD9B42","CAMP84BE361078EF","ORDD3402B6842E2","2187.25","First Click"
"CONVDEE7A4584EFF","CAMPE3D3C23475E0","ORDF7E1438695C6","1574.55","Linear"
